alpine_url;arch;bdate;branch;description;license;maintainer;name;pkg_url;repo;version
https://wiki.gnome.org/Projects/Libgit2-glib;armv7;2019-06-07 08:48:49;edge;Glib wrapper library around libgit2 (development files);LGPL-2.1-or-later;Rasmus Thomsen;libgit2-glib-dev;/package/edge/testing/armv7/libgit2-glib-dev;testing;0.28.0.1-r0
https://wiki.gnome.org/Projects/Libgit2-glib;armv7;2019-06-07 08:48:49;edge;Glib wrapper library around libgit2;LGPL-2.1-or-later;Rasmus Thomsen;libgit2-glib;/package/edge/testing/armv7/libgit2-glib;testing;0.28.0.1-r0
https://gitlab.gnome.org/GNOME/jsonrpc-glib;armv7;2019-06-07 08:47:20;edge;Library to communicate using the JSON-RPC 2.0 specification;GPL-3.0-or-later;Rasmus Thomsen;jsonrpc-glib;/package/edge/testing/armv7/jsonrpc-glib;testing;3.32.0-r0
https://gitlab.gnome.org/GNOME/jsonrpc-glib;armv7;2019-06-07 08:47:20;edge;Library to communicate using the JSON-RPC 2.0 specification (documentation);GPL-3.0-or-later;Rasmus Thomsen;jsonrpc-glib-doc;/package/edge/testing/armv7/jsonrpc-glib-doc;testing;3.32.0-r0
https://gitlab.gnome.org/GNOME/jsonrpc-glib;armv7;2019-06-07 08:47:20;edge;Library to communicate using the JSON-RPC 2.0 specification (development files);GPL-3.0-or-later;Rasmus Thomsen;jsonrpc-glib-dev;/package/edge/testing/armv7/jsonrpc-glib-dev;testing;3.32.0-r0
https://wiki.gnome.org/Apps/Devhelp;armv7;2019-06-07 08:46:56;edge;API documentation browser for GTK+ and GNOME;GPL-2.0-or-later;Rasmus Thomsen;devhelp;/package/edge/testing/armv7/devhelp;testing;3.32.0-r0
https://wiki.gnome.org/Apps/Devhelp;armv7;2019-06-07 08:46:55;edge;API documentation browser for GTK+ and GNOME (documentation);GPL-2.0-or-later;Rasmus Thomsen;devhelp-doc;/package/edge/testing/armv7/devhelp-doc;testing;3.32.0-r0
https://wiki.gnome.org/Apps/Devhelp;armv7;2019-06-07 08:46:55;edge;Languages for package devhelp;GPL-2.0-or-later;Rasmus Thomsen;devhelp-lang;/package/edge/testing/armv7/devhelp-lang;testing;3.32.0-r0
https://wiki.gnome.org/Apps/Devhelp;armv7;2019-06-07 08:46:55;edge;API documentation browser for GTK+ and GNOME (development files);GPL-2.0-or-later;Rasmus Thomsen;devhelp-dev;/package/edge/testing/armv7/devhelp-dev;testing;3.32.0-r0
https://gitlab.gnome.org/GNOME/template-glib;armv7;2019-06-07 08:44:44;edge;library for template expansion which supports calling into GObject Introspection from templates;GPL-3.0-or-later;Rasmus Thomsen;template-glib;/package/edge/testing/armv7/template-glib;testing;3.32.0-r0
https://gitlab.gnome.org/GNOME/template-glib;armv7;2019-06-07 08:44:43;edge;Languages for package template-glib;GPL-3.0-or-later;Rasmus Thomsen;template-glib-lang;/package/edge/testing/armv7/template-glib-lang;testing;3.32.0-r0
https://gitlab.gnome.org/GNOME/template-glib;armv7;2019-06-07 08:44:43;edge;library for template expansion which supports calling into GObject Introspection from templates (development files);GPL-3.0-or-later;Rasmus Thomsen;template-glib-dev;/package/edge/testing/armv7/template-glib-dev;testing;3.32.0-r0
https://pypi.python.org/pypi/sphinxcontrib-actdiag;armv7;2019-06-07 02:54:44;edge;Sphinx actdiag extension;BSD-2-Clause;Fabian Affolter;py3-sphinxcontrib-actdiag;/package/edge/testing/armv7/py3-sphinxcontrib-actdiag;testing;0.8.5-r3
https://metacpan.org/release/AuthCAS/;armv7;2019-06-07 01:51:37;edge;Client library for JA-SIG CAS 2.0 authentication server;GPL-1.0-or-later OR Artistic-1.0-Perl;Timothy Legge;perl-authcas;/package/edge/testing/armv7/perl-authcas;testing;1.7-r0
https://metacpan.org/release/AuthCAS/;armv7;2019-06-07 01:51:37;edge;Client library for JA-SIG CAS 2.0 authentication server (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Timothy Legge;perl-authcas-doc;/package/edge/testing/armv7/perl-authcas-doc;testing;1.7-r0
https://github.com/n0la/rcon;armv7;2019-06-07 01:37:50;edge;Source RCON client for command line.;BSD-2-Clause;TBK;rcon;/package/edge/community/armv7/rcon;community;0.4-r1
https://github.com/n0la/rcon;armv7;2019-06-07 01:37:49;edge;Bash completions for rcon;BSD-2-Clause;TBK;rcon-bash-completion;/package/edge/community/armv7/rcon-bash-completion;community;0.4-r1
https://github.com/n0la/rcon;armv7;2019-06-07 01:37:49;edge;Source RCON client for command line. (documentation);BSD-2-Clause;TBK;rcon-doc;/package/edge/community/armv7/rcon-doc;community;0.4-r1
https://www.freshports.org/archivers/rpm2cpio/;armv7;2019-06-07 01:34:46;edge;Convert .rpm files to cpio format;BSD-2-Clause;TBK;rpm2cpio;/package/edge/community/armv7/rpm2cpio;community;1.4-r1
https://github.com/bramp/archivemount;armv7;2019-06-07 01:05:20;edge;FUSE based filesystem for mounting compressed archives (documentation);LGPL-2.0-or-later;Natanael Copa;archivemount-doc;/package/edge/community/armv7/archivemount-doc;community;0.8.12-r1
https://github.com/bramp/archivemount;armv7;2019-06-07 01:05:20;edge;FUSE based filesystem for mounting compressed archives;LGPL-2.0-or-later;Natanael Copa;archivemount;/package/edge/community/armv7/archivemount;community;0.8.12-r1
https://metacpan.org/release/Text-Unidecode/;armv7;2019-06-07 01:04:20;edge;Provide plain ASCII transliterations of Unicode text (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Timothy Legge;perl-text-unidecode-doc;/package/edge/testing/armv7/perl-text-unidecode-doc;testing;1.30-r0
https://metacpan.org/release/Text-Unidecode/;armv7;2019-06-07 01:04:20;edge;Provide plain ASCII transliterations of Unicode text;GPL-1.0-or-later OR Artistic-1.0-Perl;Timothy Legge;perl-text-unidecode;/package/edge/testing/armv7/perl-text-unidecode;testing;1.30-r0
https://pypi.python.org/pypi/sphinxcontrib-blockdiag;armv7;2019-06-06 23:33:22;edge;Sphinx blockdiag extension;BSD-2-Clause;Fabian Affolter;py3-sphinxcontrib-blockdiag;/package/edge/testing/armv7/py3-sphinxcontrib-blockdiag;testing;1.5.5-r3
https://pypi.python.org/pypi/sphinxcontrib-nwdiag;armv7;2019-06-06 23:01:14;edge;Sphinx nwdiag extension;BSD-2-Clause;Fabian Affolter;py3-sphinxcontrib-nwdiag;/package/edge/testing/armv7/py3-sphinxcontrib-nwdiag;testing;0.9.5-r3
https://pypi.python.org/pypi/sphinxcontrib-seqdiag;armv7;2019-06-06 22:40:53;edge;Sphinx seqdiag extension;BSD-2-Clause;Fabian Affolter;py3-sphinxcontrib-seqdiag;/package/edge/testing/armv7/py3-sphinxcontrib-seqdiag;testing;0.8.5-r3
https://savannah.nongnu.org/projects/acl;armv7;2019-08-05 06:28:27;edge;Access control list utilities (static library);LGPL-2.1-or-later AND GPL-2.0-or-later;Natanael Copa;acl-static;/package/edge/main/armv7/acl-static;main;2.2.53-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:43;edge;Mesa DRI OpenGL library;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa;/package/edge/main/armv7/mesa;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:42;edge;Mesa DRI driver for etnaviv;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-etnaviv;/package/edge/main/armv7/mesa-dri-etnaviv;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:42;edge;Mesa DRI driver for panfrost;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-panfrost;/package/edge/main/armv7/mesa-dri-panfrost;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:42;edge;Mesa DRI driver for kmsro;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-kmsro;/package/edge/main/armv7/mesa-dri-kmsro;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:42;edge;Mesa DRI driver for tegra;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-tegra;/package/edge/main/armv7/mesa-dri-tegra;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:42;edge;Mesa DRI driver for lima;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-lima;/package/edge/main/armv7/mesa-dri-lima;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa Vulkan API driver for ati;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-vulkan-ati;/package/edge/main/armv7/mesa-vulkan-ati;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa DRI driver for vc4;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-vc4;/package/edge/main/armv7/mesa-dri-vc4;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa offscreen rendering libraries;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-osmesa;/package/edge/main/armv7/mesa-osmesa;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa gbm library;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-gbm;/package/edge/main/armv7/mesa-gbm;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa XA state tracker for vmware;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-xatracker;/package/edge/main/armv7/mesa-xatracker;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:41;edge;Mesa libGLESv2 runtime libraries;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-gles;/package/edge/main/armv7/mesa-gles;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa shared glapi;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-glapi;/package/edge/main/armv7/mesa-glapi;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa libGL runtime libraries;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-gl;/package/edge/main/armv7/mesa-gl;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa DRI driver for swrast;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-swrast;/package/edge/main/armv7/mesa-dri-swrast;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa libEGL runtime libraries;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-egl;/package/edge/main/armv7/mesa-egl;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa DRI driver for virtio;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-virtio;/package/edge/main/armv7/mesa-dri-virtio;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa DRI driver for freedreno;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-freedreno;/package/edge/main/armv7/mesa-dri-freedreno;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:40;edge;Mesa DRI driver for nouveau;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-nouveau;/package/edge/main/armv7/mesa-dri-nouveau;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:39;edge;Mesa DRI driver for ati;MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dri-ati;/package/edge/main/armv7/mesa-dri-ati;main;19.1.3-r0
https://www.mesa3d.org;armv7;2019-08-05 06:27:39;edge;Mesa DRI OpenGL library (development files);MIT SGI-B-2.0 BSL-1.0;Natanael Copa;mesa-dev;/package/edge/main/armv7/mesa-dev;main;19.1.3-r0
https://ansible.com/;armv7;2019-08-05 06:25:33;edge;A configuration-management, deployment, task-execution, and multinode orchestration framework;GPL-3.0-or-later;Fabian Affolter;ansible;/package/edge/main/armv7/ansible;main;2.8.3-r0
https://ansible.com/;armv7;2019-08-05 06:25:31;edge;A configuration-management, deployment, task-execution, and multinode orchestration framework (documentation);GPL-3.0-or-later;Fabian Affolter;ansible-doc;/package/edge/main/armv7/ansible-doc;main;2.8.3-r0
https://www.gnu.org/software/libmicrohttpd/;armv7;2019-08-05 06:10:02;edge;A small C library that is supposed to make it easy to run an HTTP server as part of another application. (development files);LGPL-2.1-or-later;Natanael Copa;libmicrohttpd-dev;/package/edge/main/armv7/libmicrohttpd-dev;main;0.9.66-r0
https://www.gnu.org/software/libmicrohttpd/;armv7;2019-08-05 06:10:02;edge;A small C library that is supposed to make it easy to run an HTTP server as part of another application.;LGPL-2.1-or-later;Natanael Copa;libmicrohttpd;/package/edge/main/armv7/libmicrohttpd;main;0.9.66-r0
https://www.gnu.org/software/libmicrohttpd/;armv7;2019-08-05 06:10:02;edge;A small C library that is supposed to make it easy to run an HTTP server as part of another application. (documentation);LGPL-2.1-or-later;Natanael Copa;libmicrohttpd-doc;/package/edge/main/armv7/libmicrohttpd-doc;main;0.9.66-r0
https://www.gnu.org/software/libmicrohttpd/;armv7;2019-08-05 06:10:02;edge;A small C library that is supposed to make it easy to run an HTTP server as part of another application. (static library);LGPL-2.1-or-later;Natanael Copa;libmicrohttpd-static;/package/edge/main/armv7/libmicrohttpd-static;main;0.9.66-r0
http://www.re2c.org;armv7;2019-08-05 06:07:43;edge;A tool for writing fast and flexible scanners in C from regular expressions;Public-Domain;Natanael Copa;re2c;/package/edge/main/armv7/re2c;main;1.2-r0
http://www.re2c.org;armv7;2019-08-05 06:07:42;edge;A tool for writing fast and flexible scanners in C from regular expressions (documentation);Public-Domain;Natanael Copa;re2c-doc;/package/edge/main/armv7/re2c-doc;main;1.2-r0
https://www.pango.org/;armv7;2019-08-05 06:07:05;edge;A library for layout and rendering of text;LGPL-2.1-or-later;Natanael Copa;pango;/package/edge/main/armv7/pango;main;1.44.3-r0
https://www.pango.org/;armv7;2019-08-05 06:07:04;edge;A library for layout and rendering of text (documentation);LGPL-2.1-or-later;Natanael Copa;pango-doc;/package/edge/main/armv7/pango-doc;main;1.44.3-r0
https://www.pango.org/;armv7;2019-08-05 06:07:04;edge;A library for layout and rendering of text (development files);LGPL-2.1-or-later;Natanael Copa;pango-dev;/package/edge/main/armv7/pango-dev;main;1.44.3-r0
https://www.pango.org/;armv7;2019-08-05 06:07:04;edge;A library for layout and rendering of text (tools);LGPL-2.1-or-later;Natanael Copa;pango-tools;/package/edge/main/armv7/pango-tools;main;1.44.3-r0
http://people.redhat.com/~dhowells/keyutils/;armv7;2019-08-05 06:06:19;edge;Linux Key Management Utilities (documentation);GPL-2.0-or-later LGPL-2.0-or-later;Natanael Copa;keyutils-doc;/package/edge/main/armv7/keyutils-doc;main;1.6.1-r0
http://people.redhat.com/~dhowells/keyutils/;armv7;2019-08-05 06:06:19;edge;Linux Key Management Utilities;GPL-2.0-or-later LGPL-2.0-or-later;Natanael Copa;keyutils;/package/edge/main/armv7/keyutils;main;1.6.1-r0
http://people.redhat.com/~dhowells/keyutils/;armv7;2019-08-05 06:06:19;edge;Key utilities library;GPL-2.0-or-later LGPL-2.0-or-later;Natanael Copa;keyutils-libs;/package/edge/main/armv7/keyutils-libs;main;1.6.1-r0
http://people.redhat.com/~dhowells/keyutils/;armv7;2019-08-05 06:06:18;edge;Linux Key Management Utilities (development files);GPL-2.0-or-later LGPL-2.0-or-later;Natanael Copa;keyutils-dev;/package/edge/main/armv7/keyutils-dev;main;1.6.1-r0
https://tracker.debian.org/pkg/devscripts;armv7;2019-08-05 06:05:15;edge;Check shell scripts for POXIX compliance (documentation);GPL-2.0-or-later;Natanael Copa;checkbashisms-doc;/package/edge/main/armv7/checkbashisms-doc;main;2.19.6-r0
https://tracker.debian.org/pkg/devscripts;armv7;2019-08-05 06:05:15;edge;Check shell scripts for POXIX compliance;GPL-2.0-or-later;Natanael Copa;checkbashisms;/package/edge/main/armv7/checkbashisms;main;2.19.6-r0
https://www.kernel.org/doc/man-pages/;armv7;2019-08-05 06:01:41;edge;Linux man pages;GPL-2.0-or-later;Natanael Copa;man-pages;/package/edge/main/armv7/man-pages;main;5.02-r0
https://wiki.gnome.org/Projects/libgudev;armv7;2019-08-05 06:01:32;edge;GObject-based wrapper library for libudev (development files);LGPL-2.0-or-later;Rasmus Thomsen;libgudev-dev;/package/edge/main/armv7/libgudev-dev;main;233-r0
https://wiki.gnome.org/Projects/libgudev;armv7;2019-08-05 06:01:32;edge;GObject-based wrapper library for libudev;LGPL-2.0-or-later;Rasmus Thomsen;libgudev;/package/edge/main/armv7/libgudev;main;233-r0
http://www.bitwizard.nl/mtr/;armv7;2019-08-05 05:58:59;edge;The GTK+ interface for mtr;GPL-2.0-only;None;mtr-gtk;/package/edge/main/armv7/mtr-gtk;main;0.93-r0
http://www.bitwizard.nl/mtr/;armv7;2019-08-05 05:58:59;edge;Full screen ncurses traceroute tool (documentation);GPL-2.0-only;None;mtr-doc;/package/edge/main/armv7/mtr-doc;main;0.93-r0
http://www.bitwizard.nl/mtr/;armv7;2019-08-05 05:58:59;edge;Full screen ncurses traceroute tool;GPL-2.0-only;None;mtr;/package/edge/main/armv7/mtr;main;0.93-r0
https://metacpan.org/release/Test-TCP;armv7;2019-08-05 05:58:24;edge;Testing TCP program;GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-test-tcp;/package/edge/main/armv7/perl-test-tcp;main;2.20-r0
https://metacpan.org/release/Test-TCP;armv7;2019-08-05 05:58:24;edge;Testing TCP program (documentation);GPL-1.0-or-later OR Artistic-1.0-Perl;Natanael Copa;perl-test-tcp-doc;/package/edge/main/armv7/perl-test-tcp-doc;main;2.20-r0
https://musicpd.org;armv7;2019-08-04 10:59:43;edge;Music daemon that plays MP3, FLAC, and Ogg Vorbis files (debug symbols);GPL-2.0-or-later;Carlo Landmeter;mpd-dbg;/package/edge/community/armv7/mpd-dbg;community;0.21.12-r0
https://musicpd.org;armv7;2019-08-04 10:59:43;edge;Music daemon that plays MP3, FLAC, and Ogg Vorbis files;GPL-2.0-or-later;Carlo Landmeter;mpd;/package/edge/community/armv7/mpd;community;0.21.12-r0
https://github.com/rhinstaller/libbytesize;armv7;2019-07-16 19:36:10;edge;Tools for libbytesize;LGPL-2.1-or-later;André Klitzing;libbytesize-tools;/package/edge/main/armv7/libbytesize-tools;main;2.1-r0
https://github.com/rhinstaller/libbytesize;armv7;2019-07-16 19:36:10;edge;Library for working with arbitrary big sizes in bytes;LGPL-2.1-or-later;André Klitzing;libbytesize;/package/edge/main/armv7/libbytesize;main;2.1-r0
https://github.com/rhinstaller/libbytesize;armv7;2019-07-16 19:36:09;edge;Python bindings for libbytesize;LGPL-2.1-or-later;André Klitzing;py-libbytesize;/package/edge/main/armv7/py-libbytesize;main;2.1-r0
https://github.com/rhinstaller/libbytesize;armv7;2019-07-16 19:36:09;edge;Languages for package libbytesize;LGPL-2.1-or-later;André Klitzing;libbytesize-lang;/package/edge/main/armv7/libbytesize-lang;main;2.1-r0
https://github.com/rhinstaller/libbytesize;armv7;2019-07-16 19:36:09;edge;Library for working with arbitrary big sizes in bytes (development files);LGPL-2.1-or-later;André Klitzing;libbytesize-dev;/package/edge/main/armv7/libbytesize-dev;main;2.1-r0
https://www.stunnel.org;armv7;2019-07-16 18:43:49;edge;SSL encryption wrapper between network client and server (OpenRC init scripts);GPL-2.0-or-later with OpenSSL exception;Jakub Jirutka;stunnel-openrc;/package/edge/community/armv7/stunnel-openrc;community;5.55-r0
https://www.stunnel.org;armv7;2019-07-16 18:43:49;edge;SSL encryption wrapper between network client and server (documentation);GPL-2.0-or-later with OpenSSL exception;Jakub Jirutka;stunnel-doc;/package/edge/community/armv7/stunnel-doc;community;5.55-r0
https://www.stunnel.org;armv7;2019-07-16 18:43:49;edge;SSL encryption wrapper between network client and server;GPL-2.0-or-later with OpenSSL exception;Jakub Jirutka;stunnel;/package/edge/community/armv7/stunnel;community;5.55-r0
https://kde.org/applications/utilities/org.kde.kteatime;armv7;2019-07-16 18:36:18;edge;A handy timer for steeping tea;GPL-2.0-or-later AND GFDL-1.2-only;Bart Ribbers;kteatime;/package/edge/testing/armv7/kteatime;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kteatime;armv7;2019-07-16 18:36:18;edge;A handy timer for steeping tea (documentation);GPL-2.0-or-later AND GFDL-1.2-only;Bart Ribbers;kteatime-doc;/package/edge/testing/armv7/kteatime-doc;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kteatime;armv7;2019-07-16 18:36:18;edge;Languages for package kteatime;GPL-2.0-or-later AND GFDL-1.2-only;Bart Ribbers;kteatime-lang;/package/edge/testing/armv7/kteatime-lang;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kgpg;armv7;2019-07-16 18:35:55;edge;A simple interface for GnuPG, a powerful encryption utility;GPL-2.0-or-later;Bart Ribbers;kgpg;/package/edge/testing/armv7/kgpg;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kgpg;armv7;2019-07-16 18:35:54;edge;A simple interface for GnuPG, a powerful encryption utility (documentation);GPL-2.0-or-later;Bart Ribbers;kgpg-doc;/package/edge/testing/armv7/kgpg-doc;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kgpg;armv7;2019-07-16 18:35:54;edge;Languages for package kgpg;GPL-2.0-or-later;Bart Ribbers;kgpg-lang;/package/edge/testing/armv7/kgpg-lang;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kfloppy;armv7;2019-07-16 17:55:58;edge;"A utility that provides a straightforward graphical means to format 3.5"" and 5.25"" floppy disks";GPL-2.0-or-later;Bart Ribbers;kfloppy;/package/edge/testing/armv7/kfloppy;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kfloppy;armv7;2019-07-16 17:55:58;edge;"A utility that provides a straightforward graphical means to format 3.5"" and 5.25"" floppy disks (documentation)";GPL-2.0-or-later;Bart Ribbers;kfloppy-doc;/package/edge/testing/armv7/kfloppy-doc;testing;19.04.3-r0
https://kde.org/applications/utilities/org.kde.kfloppy;armv7;2019-07-16 17:55:58;edge;Languages for package kfloppy;GPL-2.0-or-later;Bart Ribbers;kfloppy-lang;/package/edge/testing/armv7/kfloppy-lang;testing;19.04.3-r0
https://linuxcontainers.org/lxd/;armv7;2019-07-16 17:55:35;edge;a container hypervisor and a new user experience for LXC;Apache-2.0;Francesco Colista;lxd;/package/edge/testing/armv7/lxd;testing;3.15-r0
https://linuxcontainers.org/lxd/;armv7;2019-07-16 17:55:35;edge;LXD bundled libraries;Apache-2.0;Francesco Colista;lxd-libs;/package/edge/testing/armv7/lxd-libs;testing;3.15-r0
https://linuxcontainers.org/lxd/;armv7;2019-07-16 17:55:34;edge;LXD scripts;Apache-2.0;Francesco Colista;lxd-scripts;/package/edge/testing/armv7/lxd-scripts;testing;3.15-r0
https://linuxcontainers.org/lxd/;armv7;2019-07-16 17:55:34;edge;Bash completions for lxd;Apache-2.0;Francesco Colista;lxd-bash-completion;/package/edge/testing/armv7/lxd-bash-completion;testing;3.15-r0
https://linuxcontainers.org/lxd/;armv7;2019-07-16 17:55:34;edge;a container hypervisor and a new user experience for LXC (OpenRC init scripts);Apache-2.0;Francesco Colista;lxd-openrc;/package/edge/testing/armv7/lxd-openrc;testing;3.15-r0
http://xorg.freedesktop.org/;armv7;2019-07-16 17:33:11;edge;X.org font encoding files;custom;Natanael Copa;encodings;/package/edge/main/armv7/encodings;main;1.0.5-r0
https://www.gnupg.org/;armv7;2019-07-16 16:57:26;edge;GNU Privacy Guard 2 - a PGP replacement tool (documentation);GPL-3.0-or-later;Natanael Copa;gnupg-doc;/package/edge/main/armv7/gnupg-doc;main;2.2.17-r0
https://www.gnupg.org/;armv7;2019-07-16 16:57:26;edge;GNU Privacy Guard 2 - a PGP replacement tool;GPL-3.0-or-later;Natanael Copa;gnupg;/package/edge/main/armv7/gnupg;main;2.2.17-r0
https://www.gnupg.org/;armv7;2019-07-16 16:57:26;edge;GNU Privacy Guard 2 - smart card support;GPL-3.0-or-later;Natanael Copa;gnupg-scdaemon;/package/edge/main/armv7/gnupg-scdaemon;main;2.2.17-r0
http://www.zeromq.org/;armv7;2019-07-16 16:51:40;edge;The ZeroMQ messaging library and tools;LGPL-3.0-or-later with exceptions;Natanael Copa;zeromq;/package/edge/main/armv7/zeromq;main;4.3.2-r0
http://www.zeromq.org/;armv7;2019-07-16 16:51:40;edge;The ZeroMQ messaging library and tools (libraries);LGPL-3.0-or-later with exceptions;Natanael Copa;libzmq;/package/edge/main/armv7/libzmq;main;4.3.2-r0
http://www.zeromq.org/;armv7;2019-07-16 16:51:39;edge;The ZeroMQ messaging library and tools (static library);LGPL-3.0-or-later with exceptions;Natanael Copa;libzmq-static;/package/edge/main/armv7/libzmq-static;main;4.3.2-r0
http://www.zeromq.org/;armv7;2019-07-16 16:51:39;edge;The ZeroMQ messaging library and tools (documentation);LGPL-3.0-or-later with exceptions;Natanael Copa;zeromq-doc;/package/edge/main/armv7/zeromq-doc;main;4.3.2-r0
http://www.zeromq.org/;armv7;2019-07-16 16:51:39;edge;The ZeroMQ messaging library and tools (development files);LGPL-3.0-or-later with exceptions;Natanael Copa;zeromq-dev;/package/edge/main/armv7/zeromq-dev;main;4.3.2-r0
http://sources.redhat.com/bzip2;armv7;2019-07-16 16:49:05;edge;A high-quality data compression program;bzip2-1.0.6;Natanael Copa;bzip2;/package/edge/main/armv7/bzip2;main;1.0.8-r0
http://sources.redhat.com/bzip2;armv7;2019-07-16 16:49:05;edge;A high-quality data compression program (development files);bzip2-1.0.6;Natanael Copa;bzip2-dev;/package/edge/main/armv7/bzip2-dev;main;1.0.8-r0
http://sources.redhat.com/bzip2;armv7;2019-07-16 16:49:05;edge;Shared library for bz2;bzip2-1.0.6;Natanael Copa;libbz2;/package/edge/main/armv7/libbz2;main;1.0.8-r0
http://sources.redhat.com/bzip2;armv7;2019-07-16 16:49:05;edge;A high-quality data compression program (documentation);bzip2-1.0.6;Natanael Copa;bzip2-doc;/package/edge/main/armv7/bzip2-doc;main;1.0.8-r0
http://sources.redhat.com/bzip2;armv7;2019-07-16 16:49:05;edge;A high-quality data compression program (static library);bzip2-1.0.6;Natanael Copa;libbz2-static;/package/edge/main/armv7/libbz2-static;main;1.0.8-r0
https://projects.gnome.org/evolution;armv7;2019-07-16 16:27:30;edge;data server for evolution;GPL;Francesco Colista;evolution-data-server;/package/edge/testing/armv7/evolution-data-server;testing;3.32.4-r0
https://projects.gnome.org/evolution;armv7;2019-07-16 16:27:29;edge;Languages for package evolution-data-server;GPL;Francesco Colista;evolution-data-server-lang;/package/edge/testing/armv7/evolution-data-server-lang;testing;3.32.4-r0
https://projects.gnome.org/evolution;armv7;2019-07-16 16:27:29;edge;data server for evolution (development files);GPL;Francesco Colista;evolution-data-server-dev;/package/edge/testing/armv7/evolution-data-server-dev;testing;3.32.4-r0
https://www.freedesktop.org/wiki/Software/fontconfig;armv7;2019-07-16 16:26:05;edge;Library for configuring and customizing font access (documentation);MIT;Natanael Copa;fontconfig-doc;/package/edge/main/armv7/fontconfig-doc;main;2.13.1-r1
https://www.freedesktop.org/wiki/Software/fontconfig;armv7;2019-07-16 16:26:05;edge;Library for configuring and customizing font access;MIT;Natanael Copa;fontconfig;/package/edge/main/armv7/fontconfig;main;2.13.1-r1
https://www.freedesktop.org/wiki/Software/fontconfig;armv7;2019-07-16 16:26:05;edge;Library for configuring and customizing font access (development files);MIT;Natanael Copa;fontconfig-dev;/package/edge/main/armv7/fontconfig-dev;main;2.13.1-r1
